movie_id,title,vote_average,vote_count,status,release_date,revenue,adult,budget,imdb_id,original_language,original_title,overview,popularity,genres,production_companies,production_countries,spoken_languages
4520072,It,7.242,18018,Released,9/6/2017,701800000,FALSE,40000000,tt1396484,en,It,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",74.73,"Horror, Fantasy","New Line Cinema, Vertigo Entertainment, Lin Pictures, KatzSmith Productions",United States of America,English
4520073,John Wick,7.421,17923,Released,10/22/2014,88761661,FALSE,20000000,tt2911666,en,John Wick,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,55.739,"Action, Thriller","87Eleven, DefyNite Films, MJW Films, Thunder Road",United States of America,"Hungarian, English, Russian"
4520074,Fantastic Beasts and Where to Find Them,7.334,17892,Released,11/16/2016,809342332,FALSE,180000000,tt3183660,en,Fantastic Beasts and Where to Find Them,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",46.103,"Fantasy, Adventure, Family","Heyday Films, Warner Bros. Pictures","United Kingdom, United States of America",English
4520075,Harry Potter and the Deathly Hallows: Part 1,7.763,17782,Released,11/17/2010,954305868,FALSE,250000000,tt0926084,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",111.984,"Adventure, Fantasy","Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America",English
4520076,Coco,8.222,17742,Released,10/27/2017,800526015,FALSE,175000000,tt2380307,en,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",166.578,"Family, Animation, Fantasy, Music, Comedy, Adventure","Pixar, Walt Disney Pictures",United States of America,"English, Spanish"
4520077,Captain America: The Winter Soldier,7.671,17692,Released,3/20/2014,714766572,FALSE,170000000,tt1843866,en,Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",31.482,"Action, Adventure, Science Fiction",Marvel Studios,United States of America,English
4520078,Spider-Man,7.279,17653,Released,5/1/2002,821708551,FALSE,139000000,tt0145487,en,Spider-Man,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",63.478,"Fantasy, Action","Marvel Enterprises, Laura Ziskin Productions, Columbia Pictures",United States of America,English
4520079,WALL·E,8.078,17446,Released,6/22/2008,521311860,FALSE,180000000,tt0910970,en,WALL·E,"What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for, WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.",58.517,"Animation, Family, Science Fiction","Pixar, Walt Disney Pictures",United States of America,English
4520080,Gone Girl,7.892,17381,Released,10/1/2014,369330363,FALSE,61000000,tt2267998,en,Gone Girl,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",46.611,"Mystery, Thriller, Drama","Regency Enterprises, New Regency Pictures, Pacific Standard, TSG Entertainment, Artemple - Hollywood, 20th Century Fox",United States of America,English
4520081,The Hobbit: An Unexpected Journey,7.339,17356,Released,12/12/2012,1021103568,FALSE,250000000,tt0903624,en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",83.524,"Adventure, Fantasy, Action","Warner Bros. Pictures, Metro-Goldwyn-Mayer, New Line Cinema, WingNut Films","New Zealand, United States of America",English
4520082,"Monsters, Inc.",7.835,17189,Released,11/1/2001,579707738,FALSE,115000000,tt0198781,en,"Monsters, Inc.","Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",86.936,"Animation, Comedy, Family",Pixar,United States of America,English
4520083,Toy Story,7.971,17152,Released,10/30/1995,394400000,FALSE,30000000,tt0114709,en,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",78.404,"Animation, Adventure, Family, Comedy",Pixar,United States of America,English
4520084,The Revenant,7.5,17114,Released,12/25/2015,532950503,FALSE,135000000,tt1663202,en,The Revenant,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",36.747,"Western, Drama, Adventure","Monarchy Enterprises S.a.r.l., Regency Enterprises, Appian Way, CatchPlay, Anonymous Content, New Regency Pictures, Hong Kong Alpha Motion Pictures Co., M Productions, RatPac Entertainment","Canada, Hong Kong, Taiwan, United States of America","English, French"
4520085,Batman v Superman: Dawn of Justice,5.952,17081,Released,3/23/2016,873637528,FALSE,250000000,tt2975590,en,Batman v Superman: Dawn of Justice,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",78.589,"Action, Adventure, Fantasy","Warner Bros. Pictures, RatPac Entertainment, Atlas Entertainment, Cruel & Unusual Films, DC Entertainment, Syncopy","Canada, United Kingdom, United States of America",English
4520086,The Lion King,8.256,16991,Released,6/24/1994,763455561,FALSE,45000000,tt0110357,en,The Lion King,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?",87.384,"Family, Animation, Drama","Walt Disney Pictures, Walt Disney Feature Animation",United States of America,English
4520087,Gladiator,8.209,16962,Released,5/4/2000,465361176,FALSE,103000000,tt0172495,en,Gladiator,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos.  Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor.  As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed.  He escapes, but is captured by slave traders.  Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences.",53.587,"Action, Drama, Adventure","Universal Pictures, Scott Free Productions, Red Wagon Entertainment, Mill Film, C & L, Dawliz, DreamWorks Pictures","United Kingdom, United States of America",English
4520088,The Truman Show,8.133,16827,Released,6/4/1998,264118201,FALSE,60000000,tt0120382,en,The Truman Show,"Truman Burbank is the star of The Truman Show, a 24-hour-a-day reality TV show that broadcasts every aspect of his life without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows, including his wife and his best friend, is really an actor, paid to be part of his life.",42.954,"Comedy, Drama","Paramount, Scott Rudin Productions",United States of America,English
4520089,The Incredibles,7.704,16584,Released,10/27/2004,631442092,FALSE,92000000,tt0317705,en,The Incredibles,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",62.609,"Action, Adventure, Animation, Family","Pixar, Walt Disney Pictures",United States of America,"French, English"
